city_name,psgc,year,poi_count,large_water_m,small_water_m,building_area_m2,gray_zones_area_m2,green_zones_area_m2,poi_per_km2,large_water_m_per_km2,small_water_m_per_km2,building_coverage_ratio,gray_zones_coverage_ratio,green_zones_coverage_ratio
City of Ozamiz,1004210000,2023,36.0,60818.99698509325,5654.384659411279,489711.7394985947,388203.4275607484,3834974.99636663,0.2406866117298539,406.6199531430637,37.8037412525268,0.0032740849806736005,0.0025954268789308978,0.025639642720672023
City of Ozamiz,1004210000,2024,43.0,60818.99698509325,5654.384659411279,498547.8684675362,406972.5227919082,3834974.99636663,0.28748678623288104,406.6199531430637,37.8037412525268,0.0033331610346275593,0.0027209121549426423,0.025639642720672023
City of Ozamiz,1004210000,2025,42.0,60988.33482373344,6106.23062511237,494603.1895580207,454533.7578491229,3841487.207004199,0.2808010470181629,407.75210177139604,40.82466554442678,0.00330678794015274,0.003038894169265091,0.025683181662706122
City of Pagadian,907322000,2022,25.0,225303.41818163084,40956.67999402929,603114.0218467106,9831774.432316856,56084.83258629066,0.09107036536297734,820.7385844531517,149.19759244443168,0.002197032573004585,0.035815331588699005,0.0002043066477981963
City of Pagadian,907322000,2023,28.0,225283.4657229221,41286.90442563546,2904994.377264747,9669616.7050494,56084.83258629066,0.10199880920653462,820.6659013449719,150.4005388299579,0.010582355972595813,0.035224621049951915,0.0002043066477981963
City of Pagadian,907322000,2024,32.0,227139.788415403,41679.59391836311,3288109.642886014,9836736.158083322,56084.83258629066,0.11657006766461099,827.4281407784048,151.83103385303428,0.01197797386124633,0.03583340623583432,0.0002043066477981963
City of Pagadian,907322000,2025,33.0,235518.90279996736,35676.261229665695,3845529.780208393,3017805.6803770256,56084.83258629066,0.12021288227913009,857.9517011152229,129.96200579882714,0.014008552083911531,0.010993306636256165,0.0002043066477981963
City of Palayan,304919000,2022,0.0,142906.97503719645,61516.09950486883,197369.9691416857,3478245.300398136,21612.77529307843,0.0,1088.7783930232483,468.6783129132511,0.0015037205691128762,0.026500024423037723,0.0001646632205758019
City of Palayan,304919000,2023,0.0,142906.97503719645,61516.09950629931,197370.03008653023,3478245.300398136,21612.77529307843,0.0,1088.7783930232483,468.6783129241496,0.001503721033438917,0.026500024423037723,0.0001646632205758019
City of Palayan,304919000,2024,0.0,143312.35544459772,61514.78729417886,287912.35310485185,3511267.1568080047,21612.77529307843,0.0,1091.8669016731485,468.66831545409303,0.002193544080430298,0.026751611049563286,0.0001646632205758019
City of Palayan,304919000,2025,0.0,130779.3146881118,61573.67597023757,408881.4385888732,3684606.833855479,41690.85389246055,0.0,996.3802819963283,469.1169759765748,0.0031151822752385153,0.028072249842552886,0.00031763390760307803
City of Panabo,1102315000,2022,15.0,270220.13571697124,83697.82131437333,4563315.155401329,2349592.250799866,1205381.196946555,0.05942483355120173,1070.519105810944,331.5819400136573,0.018078282903426682,0.009308275227798365,0.004775305132953157
City of Panabo,1102315000,2023,15.0,256994.61750977224,94804.81874840987,4556280.493407793,2638126.226188044,861263.4180046926,0.05942483355120173,1018.124157938198,375.58403826507373,0.01805041399555636,0.010451347458552298,0.003412029017244529
City of Panabo,1102315000,2024,14.0,259405.0960110084,100755.8936729994,4559449.867157385,3629977.2148723537,792251.572452977,0.05546317798112162,1027.6736435191785,399.16014738803796,0.018062969962725096,0.014380719452562965,0.0031386278549130663
City of Panabo,1102315000,2025,14.0,221119.9615887541,113732.22372385178,4565980.669914508,3672077.377171809,836797.8673542792,0.05546317798112162,876.0011274839889,450.56789761319527,0.01808884275384495,0.014547505795037878,0.0033151049322352414
City of Parañaque,1381000000,2022,176.0,25801.34000915168,43458.42640706589,11344963.605315708,22125381.428199105,1071574.0072887226,3.924795580872147,575.3692343664673,969.1218176938046,0.25299240354146835,0.4933954503096961,0.023896073456728614
City of Parañaque,1381000000,2023,186.0,32873.562875582764,35270.09967324265,11416204.4695732,22905178.688414603,1075715.620129472,4.147795329785337,733.0796267136926,786.5223371276302,0.25458107302564625,0.5107849096328211,0.023988431319086893
City of Parañaque,1381000000,2024,191.0,35973.492594895106,30384.61431661066,11457267.296234293,24723616.27427741,1069078.298005641,4.259295204241932,802.2079816192114,677.57613634283,0.25549677302915524,0.5513360221389925,0.02384041920237986
City of Parañaque,1381000000,2025,208.0,33005.121454542474,33753.67513818401,11526314.091982303,24840558.590224907,1085208.6856687684,4.638394777394355,736.0133797212317,752.7061080712423,0.2570365148406619,0.5539438328483544,0.024200126442254846
City of Pasig,1381200000,2022,262.0,42335.16403790081,22433.5184241862,11931415.643804297,12430990.59094027,681210.5327696432,8.36736451358594,1352.037210868591,716.4481907534808,0.3810477246366878,0.3970024028219631,0.021755484115182
City of Pasig,1381200000,2023,259.0,46076.2155667702,18564.89510420575,11917724.724616686,12598613.666747997,394621.0966811662,8.271554996254803,1471.5133246325536,592.897879745712,0.3806104845169596,0.40235569815086264,0.012602818933902122
City of Pasig,1381200000,2024,273.0,46828.80902024236,17810.96668971976,11932021.250871252,13826673.09201076,409430.669507588,8.71866607713344,1495.548529807134,568.8200405810013,0.38106706561028025,0.44157562508032216,0.01307578494202872
City of Pasig,1381200000,2025,254.0,48408.64366643836,16251.72846700286,11918469.906541953,14815509.053846745,232865.48505255743,8.111872467369574,1546.002928112149,519.0234200734128,0.38063428302382085,0.4731555904880475,0.007436909908655519
City of Passi,603035000,2022,23.0,166680.7322849949,37121.60178920977,1322266.7587476808,831362.4094395546,9494404.00093091,0.09560108786292186,692.8199709666936,154.29850062011482,0.0054960930687503445,0.003455615250033099,0.039464145699959687
City of Passi,603035000,2023,19.0,166798.95303536448,37121.60178920977,1332006.225030561,841699.2813997006,9501298.40241843,0.0789748117128485,693.311363677272,154.29850062011482,0.005536575832743718,0.003498581171967433,0.039492802755714936
City of Passi,603035000,2024,18.0,166798.95303536448,37121.60178920977,1332281.5802738778,868200.5272777792,9519761.757657563,0.07481824267533015,693.311363677272,154.29850062011482,0.005537720365822407,0.003608735430039915,0.03956954696643061
City of Passi,603035000,2025,17.0,157611.7944925138,84883.43647139914,1336742.8686512266,857470.2978066413,9518076.208902858,0.07066167363781181,655.1243049352868,352.8238638351728,0.0055562640189591355,0.003564134490454717,0.03956254086666558
City of Puerto Princesa,1731500000,2022,42.0,509542.4688507255,136022.49135223075,5736216.457028873,12415604.282701744,653718664.9713485,0.01927997919710525,233.90400474961044,62.440733419272334,0.0026331936657526065,0.005699347435475726,0.3000876728906433
City of Puerto Princesa,1731500000,2023,36.0,518053.1284755766,131744.8397572696,5805248.937167933,13210267.088414593,653367626.0248051,0.016525696454661645,237.8107985715336,60.47708975824102,0.002664882827205122,0.0060641351107818455,0.29992652947191156
City of Puerto Princesa,1731500000,2024,36.0,518053.1284755766,131744.8397572696,5867109.162035706,13497177.229656467,653366437.2204716,0.016525696454661645,237.8107985715336,60.47708975824102,0.0026932795855046203,0.006195840385890938,0.29992598375470164
City of Puerto Princesa,1731500000,2025,39.0,518006.2931318548,131744.8397572696,5897382.574774544,14055158.43618649,653369365.0221925,0.01790283782588345,237.78929894170872,60.47708975824102,0.0027071765085481957,0.0064519800538498555,0.2999273277536605
City of Roxas,601914000,2022,40.0,88499.35805190519,25355.506962375686,2921215.3845650856,15596578.072993876,1009210.375130596,0.3884518874018401,859.4435667278451,246.23486338913332,0.028368790741039995,0.15146300473661564,0.009800741875124978
City of Roxas,601914000,2023,38.0,93377.4341885334,25355.506962375686,2922767.7731270744,15555076.33408932,1009210.375130596,0.3690292930317481,906.8160137819227,246.23486338913332,0.028383866447712132,0.1510599690164173,0.009800741875124978
City of Roxas,601914000,2024,37.0,93377.43418898116,25992.33600633969,2935597.4870319907,15556193.285050796,1010778.6085635911,0.3593179958467021,906.8160137862711,252.41929949113648,0.028508459612241892,0.15107081605914532,0.009815971456048319
City of Roxas,601914000,2025,37.0,93377.34441964986,32962.67258535442,2951024.718498642,14359582.356422383,1008321.0008554956,0.3593179958467021,906.8151420096167,320.1103094897454,0.028658278041757038,0.13945017171636095,0.009792104897230742
City of Sagay,604523000,2022,9.0,174234.4952808579,22043.82779249616,673730.6939706686,5111536.983636879,5230382.876513326,0.03080730745979215,596.4106295798993,75.45677559934894,0.0023062031815837243,0.017496965716333322,0.017903779267686454
City of Sagay,604523000,2023,9.0,189190.79093495783,22043.82779249616,680424.9142043465,5162684.178896111,5230382.876513326,0.03080730745979215,647.6065405438337,75.45677559934894,0.0023291177261328885,0.01767204431300634,0.017903779267686454
City of Sagay,604523000,2024,9.0,197825.579200389,25328.948281100093,720834.2467987654,6622316.970258111,5230382.876513326,0.03080730745979215,677.1637157597607,86.7018552587805,0.002467440252075251,0.02266841722210454,0.017903779267686454
City of Sagay,604523000,2025,7.0,201930.12740881988,44450.42387358002,730884.2901210526,6882277.309629746,5230382.876513326,0.023961239135393896,691.2137244976129,152.1553194434961,0.0025018418936990218,0.023558270344590522,0.017903779267686454
City of San Carlos,105532000,2022,16.0,138914.8990259446,14791.751987325006,303486.4041415756,105943.569110819,23685.29102924488,0.10810225066309646,938.5633272088374,99.93885506751019,0.0020504727083346503,0.0007157961415100524,0.00016002707924198873
City of San Carlos,105532000,2023,17.0,145251.00259265647,15004.903690382644,311975.0566369633,609535.3994631178,23685.29102924488,0.11485864132953999,981.372518208589,101.37899124458535,0.00210782536082517,0.004118259283799537,0.00016002707924198873
City of San Carlos,105532000,2024,17.0,135763.46429148328,15004.903690382644,319629.7871164876,607624.6854038492,23685.29102924488,0.11485864132953999,917.271002983017,101.37899124458535,0.002159543710391169,0.004105349753163253,0.00016002707924198873
City of San Carlos,105532000,2025,17.0,149607.33109143312,15004.903690382644,327593.7200343901,696137.9192237253,196585.40600500783,0.11485864132953999,1010.8055754176855,101.37899124458535,0.0022133511524258676,0.004703379740000597,0.0013282078022912465
City of San Carlos,604524000,2022,17.0,202886.24598572508,2493.786385668104,233634.85423815995,1826263.161950748,66854428.72215081,0.04172335499178436,497.9467567184054,6.120537331935832,0.0005734135271666202,0.004482225071440566,0.16408182719689662
City of San Carlos,604524000,2023,17.0,221148.77899755447,41346.02265759437,240250.6284674201,1886437.149167498,23239103.84064444,0.04172335499178436,542.7687654185077,101.47616357889231,0.0005896507210909096,0.004629910990847364,0.05703608113142043
City of San Carlos,604524000,2024,17.0,227257.45347677224,45362.08251617657,242583.25817810712,2127746.123742486,23239103.84064444,0.04172335499178436,557.7613768200168,111.33283952876762,0.000595375729178167,0.005222159226664757,0.05703608113142043
City of San Carlos,604524000,2025,14.0,244278.5365120605,44883.101814439695,1261044.375992846,2215626.739179865,23222702.09496356,0.03436040999323418,599.5364762215446,110.15727000801577,0.0030950001270554535,0.005437845939299478,0.05699582608097759
City of San Fernando,103314000,2022,47.0,17987.104050320915,29439.919307265805,2021883.4124019973,389387.0584783522,21974.97586146364,0.47471812333308994,181.67668678649713,297.35453711963453,0.020421802109229364,0.003932959439383734,0.00022195572981370152
City of San Fernando,103314000,2023,46.0,24579.923575413784,25876.228293038825,2041571.820526113,428326.8867814429,135440.50471584054,0.4646177377302582,248.2667061998129,261.35988370659567,0.020620662623188856,0.00432626672055301,0.0013680013238721348
City of San Fernando,103314000,2024,46.0,24441.51864248893,25873.14538048004,2054154.9472709417,428669.2450342212,135440.50471584054,0.4646177377302582,246.8687630079378,261.3287451009721,0.020747757055400932,0.004329724670920383,0.0013680013238721348
City of San Fernando,103314000,2025,48.0,24414.54200704883,29583.264230642693,2066389.693379179,537108.7679174962,136747.27172297172,0.48481850893592165,246.59628858772575,298.8023761199495,0.020871332708846873,0.005425005666628551,0.0013812001745372182
City of San Fernando,305416000,2022,127.0,33145.058456627565,53237.66558553491,10930006.604240406,12157755.193072297,356356.3625345779,1.8100888431902689,472.40551589945534,758.7787756997737,0.1557817559868623,0.17328044908046233,0.005079028945068552
City of San Fernando,305416000,2023,127.0,34879.6735908781,52170.54143602277,10960891.762077702,12385094.8704143,598327.7722211096,1.8100888431902689,497.12840961391106,743.5694094215784,0.1562219518893935,0.17652064603771614,0.008527767126522196
City of San Fernando,305416000,2024,130.0,43214.53871460952,43996.68647223429,11000894.869466346,14018769.559374262,694927.0916240448,1.8528468473601176,615.9224755191232,627.0701678797757,0.156792102900237,0.19980486909195835,0.009904565160467284
City of San Fernando,305416000,2025,133.0,43218.44006065739,43994.20465399188,11062157.884886246,14411483.627134018,1050708.1472919935,1.8956048515299666,615.9780801093174,627.0347953481898,0.15766526432316422,0.20540209234090168,0.014975394447735078
City of San Jose Del Monte,301420000,2022,55.0,82473.54234286331,87355.93214675656,1215861.0952704828,6813540.671390324,431801.688244321,0.5098066069868471,764.4646688727493,809.7205703256583,0.011270073082675571,0.06315614638633428,0.0040024609740914475
City of San Jose Del Monte,301420000,2023,56.0,82998.14964017346,86630.7365731778,1325623.0548759105,7681476.70572009,450244.2883200743,0.5190758180229716,769.327364622608,802.9985795116934,0.012287479849996853,0.07120122865439386,0.0041734093262484505
City of San Jose Del Monte,301420000,2024,61.0,86099.83957637938,73067.74773963675,1561776.7256485154,9195103.522892104,430552.4700019939,0.565421873203594,798.0775832099241,677.2803737330014,0.014476438061343593,0.08523135505269869,0.003990881706573141
City of San Jose Del Monte,301420000,2025,63.0,81834.91871596618,94368.67079001394,1953218.832750225,11824821.95823954,417979.3472477757,0.583960295275843,758.5451317023845,874.7231247511963,0.018104797560494584,0.10960677019552117,0.003874338778381194
City of San Juan,1381400000,2022,109.0,4738.408260216264,6940.926288260171,2459918.050497329,1771766.0753423572,23959.4460977198,18.858095671539584,819.7922596511169,1200.8500182854534,0.425590549912163,0.3065333408843521,0.00414522501603574
City of San Juan,1381400000,2023,111.0,4827.796510693404,5593.833025137048,2472682.443811242,1853449.8266769769,23117.00340858721,19.20411577560453,835.2573255172587,967.7893427399279,0.42779891826356603,0.3206654509529622,0.003999473962554534
City of San Juan,1381400000,2024,109.0,7250.0371337632,4087.337319338829,2475969.961963464,1906390.465468442,26635.19031328469,18.858095671539584,1254.3293017497342,707.1504422930805,0.4283676919501397,0.329824713624906,0.004608155661996211
City of San Juan,1381400000,2025,110.0,7250.0371337632,4078.0476207393112,2495456.2803476905,1946235.2416847053,26137.3727888524,19.031105723572058,1254.3293017497342,705.5432310550119,0.43173902090771604,0.336718260431304,0.004522028226191504
City of San Pablo,403424000,2022,45.0,67807.82125478136,96447.22184528691,1985625.855051845,12228332.48507759,24976946.364684705,0.24149667697288776,363.8969667955833,517.5929684200822,0.010656045460143768,0.06562448133479673,0.13404110106669792
City of San Pablo,403424000,2023,46.0,67777.27611249924,96920.28705818996,2060768.1265131736,12588060.548182366,25745937.2359477,0.24686326979450748,363.7330434542767,520.1317167958057,0.011059303434768334,0.06755499537599,0.13816796195630898
City of San Pablo,403424000,2024,49.0,67950.7650983027,98548.17139946348,2114335.2498432766,12697293.661220163,25600126.76517963,0.26296304825936667,364.66408820011964,528.8679092161113,0.011346776374306483,0.0681412050163018,0.13738545653056808
City of San Pablo,403424000,2025,47.0,69915.35309062035,96641.96963380804,2168955.8316823365,13304627.374700954,22261584.233001266,0.25222986261612723,375.20723201713184,518.6381005039859,0.011639902796716676,0.07140051776339547,0.11946885814270752
City of San Pedro,403425000,2022,67.0,22321.775297101343,26461.968870051864,4226682.535420277,9784147.60535106,290027.4231817762,2.7839495714519478,927.502936901671,1099.5341327694875,0.1756249407932345,0.4065458736259655,0.012051070454868933
City of San Pedro,403425000,2023,66.0,22321.229083251656,26462.497483833184,4240847.494638175,9873643.987422124,294440.0466499194,2.742398085310874,927.4802409044656,1099.556097457696,0.17621351589986586,0.4102645813052675,0.012234421517751264
City of San Pedro,403425000,2024,68.0,20609.24671903283,26490.06258031886,4251943.212762657,10094321.236670204,307819.2607959317,2.8255010575930215,856.3448294238643,1100.701468182298,0.17667455947774055,0.4194340489690494,0.012790347748917751
City of San Pedro,403425000,2025,63.0,20609.24671903283,26490.06258031886,4271870.031356084,10132528.315974396,345807.456095769,2.6177436268876524,856.3448294238643,1100.701468182298,0.17750254840436103,0.42102160989524845,0.01436881371944335
City of Santa Rosa,403428000,2022,57.0,46842.53281318874,57404.51005969698,2887439.4191090367,26105127.663473908,3769880.064181877,1.0144977458409172,833.7130517273539,1021.697299239734,0.05139124178839167,0.4646244415698886,0.06709710223163379
City of Santa Rosa,403428000,2023,57.0,48287.14377524711,55685.70688938381,2878346.297802311,25448950.750173066,3786869.178928429,1.0144977458409172,859.4245353172713,991.1056862252263,0.05122940054157884,0.45294566965029986,0.06739947799679537
City of Santa Rosa,403428000,2024,57.0,48285.68637710821,55684.47145191123,2945677.7337191743,26672930.675209507,3938386.617940172,1.0144977458409172,859.398596244873,991.0836976545061,0.05242777931284007,0.47473031657844034,0.07009621659912874
City of Santa Rosa,403428000,2025,59.0,48300.95171562991,55685.075529270456,3042136.383480947,27043453.44654596,3458978.1962900846,1.0500941579756862,859.6702918855706,991.0944491478263,0.054144570238281765,0.48132495721534485,0.06156360672016092
City of Santiago,203135000,2022,19.0,111217.3875988063,22561.39109147184,519878.3435785335,26088245.290191174,71561.93945439099,0.1251778391314164,732.7343291294609,148.64137813838067,0.003425118297914783,0.17187737748192009,0.0004714720497344165
City of Santiago,203135000,2023,30.0,108535.87146610567,23898.392877869934,602541.8022643704,25437886.624010283,87383.14796907897,0.19764921968118376,715.0676767564348,157.4499567981784,0.003969730568094898,0.16759261471913514,0.0005757070336457958
City of Santiago,203135000,2024,30.0,124254.0270417155,37118.78329949903,1697454.4845122998,25222279.025349792,271604.34477072826,0.19764921968118376,818.6237162346591,244.5499518220313,0.011183351810272735,0.16617212559804914,0.001789412893531788
City of Santiago,203135000,2025,29.0,123995.74796336828,44064.72045802087,2267210.3537109555,24686982.106007125,610566.507334859,0.19106091235847764,816.9220942914824,290.3119204665773,0.014937078575469033,0.16264542498452184,0.004022599791273355
City of Silay,604526000,2022,5.0,187236.8990495674,72677.53179737244,346855.05226532224,4327065.55544809,44142456.19612959,0.023900403535037786,895.0074887867587,347.40446757754825,0.0016579951434615647,0.020683722579554354,0.21100450322304526
City of Silay,604526000,2023,6.0,187236.8990495674,82925.85287892354,350341.3548098969,4308897.754126041,44142456.19612959,0.02868048424204534,895.0074887867587,396.3922694586895,0.0016746599509936775,0.020596879022966082,0.21100450322304526
City of Silay,604526000,2024,5.0,189669.15257191024,82585.98789441,399905.130061721,4539615.310986152,44143327.267791145,0.023900403535037786,906.6338569234608,394.76768740322893,0.0019115787968413806,0.021699727565281015,0.21100866701588908
City of Silay,604526000,2025,5.0,192458.6647046731,97625.52614832405,405467.9193843987,5206329.309639176,44143327.26779115,0.023900403535037786,919.9679500512442,466.65789405306555,0.0019381693787598596,0.0248866742873342,0.2110086670158891
City of Sipalay,604527000,2022,0.0,161490.59606504044,15941.85898715791,153594.45929530248,851018.7413075018,8912446.052498164,0.0,493.5021024086836,48.71702203202358,0.0004693721518621962,0.0026006439276210036,0.02723570889998074
City of Sipalay,604527000,2023,0.0,168813.86410253536,28327.27335006956,153594.45929530248,851018.7413075018,8912446.052498164,0.0,515.8814127900168,86.56583909155007,0.0004693721518621962,0.0026006439276210036,0.02723570889998074
City of Sipalay,604527000,2024,0.0,164928.06310331324,22134.56616861373,159156.40217135928,928422.7995503452,8912446.052498164,0.0,504.0067215734116,67.6414305617868,0.000486368996072899,0.002837184422291187,0.02723570889998074
City of Sipalay,604527000,2025,0.0,164928.06310331324,22134.56616861373,159306.4026454686,928422.7995503452,8912446.052498164,0.0,504.0067215734116,67.6414305617868,0.00048682738529889105,0.002837184422291187,0.02723570889998074
City of Sorsogon,506216000,2022,15.0,117564.34197271496,17623.82459008493,2364641.336821792,1858784.9653786216,78856000.28726612,0.05331643010363318,417.8740680978591,62.64262746106366,0.008404948970321388,0.0066069185789529,0.28028802850454015
City of Sorsogon,506216000,2023,18.0,118633.44150451124,18163.215033636967,2403187.732155544,1939592.7304435384,77963898.29618756,0.06397971612435982,421.67410612858197,64.55985231987765,0.008541959383158654,0.006894144016147197,0.2771171156076967
City of Sorsogon,506216000,2024,19.0,119453.79140956272,20093.54414314461,2397973.767193226,2020542.182058666,78958453.4027965,0.06753414479793536,424.58998135346195,71.42106945614917,0.008523426716593573,0.007181873068078222,0.2806521907960785
City of Sorsogon,506216000,2025,18.0,119371.7104406258,20086.981843829628,2408638.824439553,2214690.5375307454,75247381.54288906,0.06397971612435982,424.29823040391767,71.39774423129941,0.008561334901875241,0.007871959549695719,0.26746145056752413
City of Sto. Tomas,401028000,2022,20.0,57980.36597698925,36106.10838803581,4028718.129096079,10337023.214839889,16948310.37421947,0.2246505260493328,651.2659858631737,405.56281214832364,0.0452526823502959,0.11611088514989731,0.1903723420607884
City of Sto. Tomas,401028000,2023,20.0,57932.4014721443,36107.34335527536,4059527.352190749,10456070.545034686,16960367.842411574,0.2246505260493328,650.727223300918,405.5766839503246,0.04559874775906534,0.11744808741754881,0.19050777788939738
City of Sto. Tomas,401028000,2024,18.0,57932.4014721443,36107.34335527536,4116045.590556316,11312973.341091331,16958357.00565527,0.20218547344439952,650.727223300918,405.5766839503246,0.04623359035807566,0.1270732706129123,0.19048519111264223
City of Sto. Tomas,401028000,2025,20.0,60994.18852858074,42890.5787404201,4164201.398229226,11772143.950856883,16902629.804123078,0.2246505260493328,685.1188269448921,481.76955382978525,0.04677450173437814,0.13223091656442348,0.18985923385566902
City of Surigao,1606724000,2022,34.0,98840.87368216238,20672.58762703586,1419500.069147743,2215899.176470856,38162690.23545033,0.1203101510737019,349.7517777928718,73.15065119097132,0.005022949052008684,0.00784103425545001,0.13503997140017404
City of Surigao,1606724000,2023,33.0,118055.70398418966,20672.58762703586,1433772.2139546936,2397220.9804273294,38586986.35068358,0.11677161721859301,417.74410533676735,73.15065119097132,0.005073451519593095,0.008482647597419405,0.13654135756851807
City of Surigao,1606724000,2024,32.0,118016.33023064044,21184.33393611844,1444661.9744877326,2514069.841120248,38589276.20357709,0.11323308336348413,417.6047799768307,74.96148283088705,0.005111985305913282,0.008896121246912199,0.13654946029050496
City of Surigao,1606724000,2025,30.0,98801.49992861316,21184.33393611844,1445111.4529379634,2599719.4588276464,40427591.32641245,0.10615601565326638,349.6124524329352,74.96148283088705,0.0051135758006265655,0.009199195318846961,0.14305440058901653
City of Tabaco,500517000,2022,19.0,59795.61713951226,96291.7314058336,1807806.3326798617,1766342.4319885815,30016652.488793444,0.16044999152694409,504.958224388586,813.1582888516199,0.015266447934781035,0.014916296223486827,0.2534827177628491
City of Tabaco,500517000,2023,18.0,59795.61713951226,96291.7314058336,1814250.6087073176,1801503.3658923816,30017465.615212552,0.15200525513078914,504.958224388586,813.1582888516199,0.015320868147096961,0.015213221041747046,0.25348958440111524
City of Tabaco,500517000,2024,17.0,64643.129386035056,96285.93433432892,1835203.106869432,2258255.501607336,30026975.62748586,0.14356051873463418,545.894187487604,813.1093341108931,0.015497806470916937,0.019070372426240628,0.2535698939478875
City of Tabaco,500517000,2025,19.0,59682.77102265663,97518.00798088106,1855114.1963607185,2365447.787853326,30048034.572139457,0.16044999152694409,504.0052686784105,823.5138712766753,0.015665950373031104,0.0199755830272892,0.25374773118426835
City of Tabuk,1403213000,2022,9.0,438599.4662826384,46406.93852598053,273666.9174026639,1078016.35117771,13496.046706078088,0.0130478689883025,635.8653749328072,67.27907267057799,0.00039675223163361783,0.001562868457490518,1.956607214232427e-05
City of Tabuk,1403213000,2023,9.0,438609.223051623,46406.93852598053,282889.46348326537,2093275.384472476,61092.45681194197,0.0130478689883025,635.8795199376361,67.27907267057799,0.00041012273974453675,0.003034753663670602,8.856959696174973e-05
City of Tabuk,1403213000,2024,9.0,437657.5819322032,46406.938526495614,293457.3443969277,2159554.894417481,61092.45681194197,0.0130478689883025,634.4998656431839,67.27907267132474,0.0004254436648162533,0.0031308432594896367,8.856959696174973e-05
City of Tabuk,1403213000,2025,9.0,437656.004235534,50003.0000348,294993.2351294969,2294600.872944825,61092.45681194197,0.0130478689883025,634.4975783565791,72.49251038623953,0.0004276703427116878,0.00332662795229207,8.856959696174973e-05
City of Tacloban,831600000,2022,73.0,43558.6646236732,31740.265642258066,4460430.518811283,6492050.632680617,51667661.05721437,0.6885619208175584,410.8607915277294,299.38545586154476,0.042072364461725416,0.06123532676278645,0.4873477252288505
City of Tacloban,831600000,2023,68.0,51010.62299664086,33929.92498043625,5069011.820361477,6595050.790152515,52587896.585134216,0.6414001454190955,481.1503089406486,320.03910024280606,0.04781271939280832,0.06220686082132564,0.4960277134851388
City of Tacloban,831600000,2024,89.0,50917.75857156813,33887.158814760965,5000604.88579086,6910973.450668128,57166148.73329056,0.8394796020926397,480.2743787090911,319.6357145827598,0.04716748089602496,0.06518675553303008,0.5392114133909148
City of Tacloban,831600000,2025,86.0,54724.03135166378,32821.93011468408,5161272.84205935,7567757.113894926,56864390.40568158,0.811182536853562,516.176495101122,309.5880992425553,0.04868295810947787,0.07138177225512647,0.5363651216966527
City of Tacurong,1206511000,2022,19.0,44992.71231508448,1396.9795408426146,478471.2017197479,1253923.8832292468,426293.9141358592,0.1296362584368868,306.98352007656797,9.531536883564035,0.0032645903347762652,0.00855547371507849,0.0029085867380520144
City of Tacurong,1206511000,2023,19.0,83558.86273901547,1396.9795408426146,482957.8225062161,1253923.8832292468,426293.9141358592,0.1296362584368868,570.1188591961769,9.531536883564035,0.003295202373291155,0.00855547371507849,0.0029085867380520144
City of Tacurong,1206511000,2024,19.0,83558.86273901547,1396.9795408426146,483108.95556531113,1238487.3106882495,426293.91414580814,0.1296362584368868,570.1188591961769,9.531536883564035,0.0032962335482546916,0.008450150583115098,0.002908586738119896
City of Tacurong,1206511000,2025,19.0,84420.36310442782,19998.89203779123,487304.9535904746,1287997.3706891283,305190.84299593663,0.1296362584368868,575.9968425653384,136.4516598243422,0.0033248626790121,0.008787955790141397,0.002082305210273294
City of Tagaytay,402119000,2022,33.0,5919.686467856996,76842.67204630697,1700970.0653160687,6129126.890779503,15054215.06518967,0.6020644311168778,108.0009898685031,1401.9466554866851,0.031033138627919923,0.11182209984061574,0.2746547705798349
City of Tagaytay,402119000,2023,30.0,5919.686467856996,83666.87159018562,1753220.1293564634,6470482.578966534,15053059.542685136,0.5473313010153434,108.0009898685031,1526.4499226446658,0.031986408478898734,0.11804992160476227,0.27463368879197625
City of Tagaytay,402119000,2024,32.0,7021.633935130729,93400.83067313628,1793478.0385404397,6812168.861737798,15102445.931940768,0.5838200544163663,128.1053345656196,1704.0399389413826,0.03272088893922617,0.12428377486103868,0.2755347126814341
City of Tagaytay,402119000,2025,32.0,7021.633935130729,94876.25617511407,1804512.733350573,6851613.058700219,15077479.329463111,0.5838200544163663,128.1053345656196,1730.9581575930067,0.03292221006811743,0.12500340964907025,0.2750792125808998
City of Tagbilaran,701242000,2022,44.0,1845.60848135879,2972.190323764942,1594322.722187106,1007114.7642869384,70270.19540962273,1.3678046421537347,57.37345110001949,92.39490277750225,0.049561864102243246,0.03130764204030088,0.0021844522610530008
City of Tagbilaran,701242000,2023,44.0,1845.60848135879,3015.3907140377705,1603933.106955423,1072091.594686009,70270.19540962273,1.3678046421537347,57.37345110001949,93.73785037654834,0.04986061703176569,0.03332754227330735,0.0021844522610530008
City of Tagbilaran,701242000,2024,47.0,1845.60848135879,3015.3907140377705,1740856.798342689,1331216.3035350132,759417.0335435445,1.4610640495733074,57.37345110001949,93.73785037654834,0.05411709113859132,0.041382814538316506,0.023607594177533605
City of Tagbilaran,701242000,2025,49.0,1845.60848135879,3015.3907140377705,1856092.1556707,1504634.7532781062,782117.9681172849,1.5232369878530228,57.37345110001949,93.73785037654834,0.057699351517988995,0.04677378182453711,0.024313286079606113
City of Taguig,1381500000,2022,113.0,19668.663679282618,33617.87970828865,8267568.173889855,10682352.21460556,324444.8110634592,3.180362975189181,553.5707056375102,946.1686719345565,0.23268909482382052,0.3006527209846166,0.009131435969898006
